idx,topic,group,perplexity,log_perplexity,token_count,source_file,database_id
188,,Whole Clean Corpus,63.15350631306456,4.145568370819092,221,procon_corpus.jsonl#L175,1d704da5-d852-44b1-925d-3c3ae5f95da8
189,,Whole Clean Corpus,64.5064803856281,4.1667656898498535,127,procon_corpus.jsonl#L176,92872b3c-c0de-407d-886f-78222ba3dccc
190,,Whole Clean Corpus,36.87910147037459,3.607645034790039,81,procon_corpus.jsonl#L177,9de144e1-c2d4-4ca2-becc-9ad7385dc330
191,,Whole Clean Corpus,132.0771385824417,4.883386135101318,60,procon_corpus.jsonl#L178,84476ff8-3d37-463f-882c-c7e5f6aee801
192,,Whole Clean Corpus,78.93778204686116,4.368659973144531,107,procon_corpus.jsonl#L179,cac3fe87-5f20-4956-8128-d8df9da81b78
193,,Whole Clean Corpus,105.4804330420524,4.658525466918945,50,procon_corpus.jsonl#L180,49bce226-5eb4-4c68-b7ad-477077c91e04
194,,Whole Clean Corpus,86.99874953778344,4.465893745422363,61,procon_corpus.jsonl#L181,e1e265d6-f551-4cc5-8160-b805fa5fb2f2
195,,Whole Clean Corpus,49.9959501504879,3.9119420051574707,154,procon_corpus.jsonl#L182,80fdd5e3-001f-41a7-a897-dbae5119825c
196,,Whole Clean Corpus,73.16756823796513,4.292752265930176,164,procon_corpus.jsonl#L183,bf5ace8d-845a-4d65-9de1-cc1706b7d000
197,,Whole Clean Corpus,117.63871368839212,4.767618179321289,116,procon_corpus.jsonl#L184,58854221-d0c1-48f5-a447-a2eea681497b
198,,Whole Clean Corpus,101.91244237573632,4.624114036560059,68,procon_corpus.jsonl#L185,d321871c-9488-4fdc-948c-5ff933bc67ce
199,,Whole Clean Corpus,32.112456354643086,3.4692440032958984,48,procon_corpus.jsonl#L186,c2c8c61b-af27-4a82-b863-cf9bf09bf581
200,,Whole Clean Corpus,40.78214339538845,3.7082443237304688,111,procon_corpus.jsonl#L187,ffb5663c-854b-4b00-a998-41152eb6c283
201,,Whole Clean Corpus,80.05491534828006,4.3827128410339355,84,procon_corpus.jsonl#L188,62846da5-ef41-47b1-b15c-073b45214e22
202,,Whole Clean Corpus,85.48581275932627,4.448350429534912,111,procon_corpus.jsonl#L189,557b47f7-aa3a-403d-9d72-51459535eb82
203,,Whole Clean Corpus,85.59912688554034,4.4496750831604,101,procon_corpus.jsonl#L190,ddb00a0a-8d59-40f1-a258-5af8ad3c6449
204,,Whole Clean Corpus,262.2241210822962,5.569199562072754,26,procon_corpus.jsonl#L191,33d17959-01e0-45e7-a65b-d82822546aa4
205,,Whole Clean Corpus,46.842818258681554,3.8467977046966553,115,procon_corpus.jsonl#L192,e241e66e-8ac4-4a26-a85c-5a273de58f62
206,,Whole Clean Corpus,260.91599413372063,5.5641984939575195,39,procon_corpus.jsonl#L193,62e07860-a60c-45ce-be4e-7d6673661e0c
207,,Whole Clean Corpus,37.79455161770951,3.63216495513916,95,procon_corpus.jsonl#L194,864c09d5-9c6b-432d-b4cd-c3dae6a807f6
208,,Whole Clean Corpus,63.729516789642915,4.1546478271484375,171,procon_corpus.jsonl#L195,842d7f07-f619-4a2d-b540-372be3e79c06
209,,Whole Clean Corpus,41.178057164915145,3.7179055213928223,116,procon_corpus.jsonl#L196,c628ae41-bdaf-4aef-9750-5c5e2fb3b58c
210,,Whole Clean Corpus,24.04498366591566,3.1799263954162598,210,procon_corpus.jsonl#L197,bf209327-818b-479e-8b4a-84ffc3053680
211,,Whole Clean Corpus,19.03218451268119,2.946131467819214,153,procon_corpus.jsonl#L198,f74f1400-88c4-4b6d-bbbd-9df77053803e
212,,Whole Clean Corpus,54.63635589844804,4.000699520111084,118,procon_corpus.jsonl#L198,51964775-e6b4-476c-ab2c-4be2261c713f
213,,Whole Clean Corpus,33.802338464224235,3.5205299854278564,177,procon_corpus.jsonl#L199,4ee9791f-a1fe-4263-8c7c-c1cf425bfff3
214,,Whole Clean Corpus,72.18181584884155,4.27918815612793,205,procon_corpus.jsonl#L200,0cbd18f2-8d33-416b-9bfd-16f125492594
215,,Whole Clean Corpus,158.46112883634942,5.06550931930542,63,procon_corpus.jsonl#L200,adb1f385-6bab-475d-a973-ac95c0dee9fb
216,,Whole Clean Corpus,42.132672446186305,3.74082350730896,208,procon_corpus.jsonl#L201,9168333a-4cc8-494d-bc19-2d41d3acce75
217,,Whole Clean Corpus,19.80358949251694,2.985863208770752,236,procon_corpus.jsonl#L202,5180f2bd-4435-421f-b2ea-dc26d4353d75
218,,Whole Clean Corpus,34.43102586787239,3.5389580726623535,88,procon_corpus.jsonl#L202,ddb352d8-0f36-4a79-9288-839ce438dabd
219,,Whole Clean Corpus,19.857928608413374,2.988603353500366,226,procon_corpus.jsonl#L203,0c537851-6467-48a4-ae0b-8754d55629d8
220,,Whole Clean Corpus,35.29837932427293,3.5638370513916016,189,procon_corpus.jsonl#L203,b2436ec8-ac89-4f33-8bad-689a9289c8b3
221,,Whole Clean Corpus,30.625012109751754,3.4218170642852783,242,procon_corpus.jsonl#L204,3060ce30-c6cf-4abb-ac86-4c120d5bde70
222,,Whole Clean Corpus,49.83004980276303,3.908618211746216,121,procon_corpus.jsonl#L204,cad10d37-e644-44d4-9099-5dd83a30b46a
223,,Whole Clean Corpus,34.051399459972636,3.5278711318969727,126,procon_corpus.jsonl#L205,08fe812b-46f9-4e91-8d8f-303c3deeeee2
224,,Whole Clean Corpus,59.28495117037712,4.082355499267578,197,procon_corpus.jsonl#L206,30f7bc60-88cf-4c1a-9206-1a472d99643e
225,,Whole Clean Corpus,38.18230282169549,3.6423721313476562,117,procon_corpus.jsonl#L207,61cb2b29-8bb1-46c7-b5ca-4e3590606ee2
226,,Whole Clean Corpus,29.814660014636722,3.3950002193450928,199,procon_corpus.jsonl#L208,92c12efa-3d86-42f7-a823-6abd1a0e2bca
227,,Whole Clean Corpus,59.78002286291611,4.090671539306641,80,procon_corpus.jsonl#L208,2d701500-1d1f-43eb-afde-cd7ac3fd10f6
228,,Whole Clean Corpus,15.363892901164258,2.732020139694214,137,procon_corpus.jsonl#L209,2752a152-bc25-4daa-9748-38880d729fbc
229,,Whole Clean Corpus,34.60872327990875,3.5441057682037354,66,procon_corpus.jsonl#L210,e117a35d-ee13-49c9-bc5c-488b754a93a8
230,,Whole Clean Corpus,44.568872712549,3.7970356941223145,99,procon_corpus.jsonl#L211,d6680311-7393-4c35-9d77-2773f204407e
231,,Whole Clean Corpus,12.66422899146121,2.5387814044952393,201,procon_corpus.jsonl#L212,8dad1280-51ad-4f2d-9fe1-24e9333b0d3b
232,,Whole Clean Corpus,21.515656922301837,3.0687808990478516,140,procon_corpus.jsonl#L213,f0dc47ed-57e3-4d27-a791-d8cb9ae4c2db
233,,Whole Clean Corpus,13.327171055461879,2.5898048877716064,106,procon_corpus.jsonl#L214,de4d9d9b-2520-4c17-8eaa-10c6872caf8d
234,,Whole Clean Corpus,13.888843231798166,2.6310858726501465,191,procon_corpus.jsonl#L215,c32f1fbc-88bc-4f2e-b46f-e57b67655b0c
235,,Whole Clean Corpus,37.714547328523814,3.6300458908081055,177,procon_corpus.jsonl#L216,f22134bf-887c-48ed-bbab-03c83a0e6ca4
236,,Whole Clean Corpus,21.73863456194854,3.0790910720825195,143,procon_corpus.jsonl#L217,4f6a9061-cb43-43c7-b2ee-d9ef83d26684
237,,Whole Clean Corpus,17.506749604591633,2.862586498260498,173,procon_corpus.jsonl#L218,348b708e-5d55-4269-a04d-18c819101929
238,,Whole Clean Corpus,14.985741753776074,2.707099199295044,50,procon_corpus.jsonl#L219,9691f129-ef12-4b0b-bcfd-a79f760a09ff
239,,Whole Clean Corpus,23.663132749015077,3.1639182567596436,178,procon_corpus.jsonl#L220,826d6a2c-773e-4674-bde4-9a7401edc919
240,,Whole Clean Corpus,12.924891003168295,2.559154987335205,142,procon_corpus.jsonl#L221,fa744b9d-6324-4fb6-ab39-5abfb38b4483
241,,Whole Clean Corpus,14.82143208862417,2.6960742473602295,197,procon_corpus.jsonl#L222,2279074a-c66d-4183-9d54-46e8df97aef6
242,,Whole Clean Corpus,20.658935462579265,3.0281479358673096,170,procon_corpus.jsonl#L223,a841d44a-f426-41e9-84a5-fcc797e5f1d7
243,,Whole Clean Corpus,12.551479687468994,2.5298385620117188,127,procon_corpus.jsonl#L224,c68a1b6c-de81-4787-a35e-d2bb38e756a3
244,,Whole Clean Corpus,42.13529432806718,3.7408857345581055,158,procon_corpus.jsonl#L225,0ef78fbb-83c7-4916-9e06-a8ebd8690504
245,,Whole Clean Corpus,20.586525203906056,3.024636745452881,188,procon_corpus.jsonl#L226,ba107f5f-2c41-4ad2-9588-d4b373189511
246,,Whole Clean Corpus,11.294387442593182,2.4243059158325195,162,procon_corpus.jsonl#L227,59d1cd24-4ed8-4a3b-8e93-04e1fc0b25bc
247,,Whole Clean Corpus,27.52968674086693,3.315264940261841,58,procon_corpus.jsonl#L228,b35f2f5b-164e-49fc-b179-c83b53fe7a08
248,,Whole Clean Corpus,17.784721881334097,2.8783397674560547,66,procon_corpus.jsonl#L229,82b03221-e083-47b4-bda8-c1c8bafdd3ba
249,,Whole Clean Corpus,14.877426670031037,2.6998450756073,224,procon_corpus.jsonl#L230,04d31fbd-a035-4059-b664-b613c853b45b
250,,Whole Clean Corpus,20.935997604585147,3.0414700508117676,160,procon_corpus.jsonl#L231,c664c0df-e1a9-44f4-b2ec-bfbd5b0b303a
251,,Whole Clean Corpus,29.28933602750902,3.377223491668701,154,procon_corpus.jsonl#L232,6279dcaa-d423-4ad7-a75a-10668493abf3
252,,Whole Clean Corpus,28.10351295325094,3.3358945846557617,124,procon_corpus.jsonl#L233,13d772a1-d5aa-4bbc-ad93-8d77b515b158
253,,Whole Clean Corpus,24.578823119359438,3.201885223388672,111,procon_corpus.jsonl#L234,06b8d1b3-9db5-4c08-a7ef-e4b2edbdfb68
254,,Whole Clean Corpus,17.937247990702183,2.8868794441223145,174,procon_corpus.jsonl#L235,2fc2f845-e313-4605-ab3b-66a48a357fa1
255,,Whole Clean Corpus,16.686257013626083,2.8145854473114014,189,procon_corpus.jsonl#L236,f98ba7c8-6e5f-447f-8f30-0f7c9540dd74
256,,Whole Clean Corpus,22.558264678051223,3.1161015033721924,179,procon_corpus.jsonl#L237,71534aeb-f225-40ee-8db4-bd32a4aecb4b
257,,Whole Clean Corpus,10.38935710744602,2.3407819271087646,181,procon_corpus.jsonl#L238,ff35503d-b14f-4b23-9fbd-963fd5e2234f
258,,Whole Clean Corpus,39.62910253155099,3.6795637607574463,191,procon_corpus.jsonl#L239,662f0003-573c-4b51-b492-ed0e6f6b7b2a
259,,Whole Clean Corpus,26.113299255554505,3.2624447345733643,189,procon_corpus.jsonl#L239,db64d50d-e016-45ea-ba19-403c578dfac1
260,,Whole Clean Corpus,42.18316982798529,3.742021322250366,47,procon_corpus.jsonl#L239,7bc4b13a-9dc7-43e8-9770-d3085c7459f3
261,,Whole Clean Corpus,36.13437074754241,3.5872445106506348,200,procon_corpus.jsonl#L240,a68d5ccc-5bab-4f5a-8d37-461b4f8cf4e5
262,,Whole Clean Corpus,22.54022229078117,3.1153013706207275,130,procon_corpus.jsonl#L240,bb47f7dc-99f1-44a3-8151-4a2556bc1dec
263,,Whole Clean Corpus,33.13049599563904,3.5004541873931885,193,procon_corpus.jsonl#L241,4570e71a-1f0d-4369-91e0-ebad6dc6801d
264,,Whole Clean Corpus,29.95009679772846,3.3995325565338135,87,procon_corpus.jsonl#L241,b90817b9-acd6-493f-8be6-6efd45ff8f46
265,,Whole Clean Corpus,27.397414470344028,3.31044864654541,146,procon_corpus.jsonl#L242,6cba0389-eecc-404a-915b-b70f2218e747
266,,Whole Clean Corpus,32.63863663343911,3.485496759414673,191,procon_corpus.jsonl#L243,a6733dbc-4df7-4741-b89d-9ebca5a014f1
267,,Whole Clean Corpus,20.270627486787152,3.0091729164123535,165,procon_corpus.jsonl#L243,642f6e79-62d8-43ae-a7af-4ccd0d48286d
268,,Whole Clean Corpus,21.29753050785513,3.05859112739563,193,procon_corpus.jsonl#L244,d52f361c-3330-476e-b4c7-c74bc55c5e47
269,,Whole Clean Corpus,27.652574604990598,3.319718837738037,91,procon_corpus.jsonl#L244,b5bd3dab-4583-4eaf-b786-5e02b2aad63e
270,,Whole Clean Corpus,31.60318913730334,3.4532580375671387,200,procon_corpus.jsonl#L245,1ffe37c2-df51-4806-aeda-b3ef2472c694
271,,Whole Clean Corpus,29.43779509123603,3.382279396057129,126,procon_corpus.jsonl#L245,b6b98ac7-b3c0-4e9b-90ee-e21138f3beff
272,,Whole Clean Corpus,41.71075067004674,3.7307589054107666,135,procon_corpus.jsonl#L246,c2c3782e-193d-4b01-af6c-3125f773ed4e
273,,Whole Clean Corpus,28.456375233161015,3.348372220993042,199,procon_corpus.jsonl#L247,a661ba92-c09e-4947-88e1-0f0fb79e56f9
274,,Whole Clean Corpus,19.274135666382183,2.95876407623291,184,procon_corpus.jsonl#L247,41871f68-fcda-4c72-802f-513db8af3fb8
275,,Whole Clean Corpus,22.25705919453704,3.102659225463867,232,procon_corpus.jsonl#L248,e6d3b298-a54c-4be7-8e0f-7fd22a9c4410
276,,Whole Clean Corpus,24.323343550354732,3.191436529159546,91,procon_corpus.jsonl#L248,f7b969af-404c-4efb-8ade-23f87a16e65e
277,,Whole Clean Corpus,29.427500726773573,3.381929636001587,203,procon_corpus.jsonl#L249,a6a9449d-e4ef-44fb-98f0-44882d1dc397
278,,Whole Clean Corpus,32.80269583595252,3.4905107021331787,49,procon_corpus.jsonl#L249,b72f3be2-a0bc-409f-b413-cd11c68891a6
279,,Whole Clean Corpus,29.407511739437766,3.3812501430511475,223,procon_corpus.jsonl#L250,8d3e333d-415e-4473-bc2e-048b15dcf5d9
280,,Whole Clean Corpus,31.781374940306208,3.4588804244995117,124,procon_corpus.jsonl#L250,a661f42d-2afa-488b-9fe6-a301371508d5
281,,Whole Clean Corpus,25.708431687439557,3.246819019317627,189,procon_corpus.jsonl#L251,8fea0da9-a09b-41c5-b419-34a675b6685e
282,,Whole Clean Corpus,18.486550126624884,2.917043447494507,47,procon_corpus.jsonl#L251,771c221c-d432-4ba9-9e03-c4f0201f1319
283,,Whole Clean Corpus,41.36776660593526,3.7225019931793213,111,procon_corpus.jsonl#L252,a55b6ffb-4fa9-4c76-a000-783f6d338723
284,,Whole Clean Corpus,46.02290616401966,3.829139232635498,102,procon_corpus.jsonl#L253,c87d6723-e9bd-4efe-b58a-bf8c37117cc0
285,,Whole Clean Corpus,41.76664700859099,3.73209810256958,134,procon_corpus.jsonl#L254,274144d3-8144-4344-a752-8baddf61b528
286,,Whole Clean Corpus,40.026598711055556,3.689544200897217,158,procon_corpus.jsonl#L255,d77f715a-5a38-4d56-a3d9-634821fe045b
287,,Whole Clean Corpus,33.471505801006465,3.5106945037841797,41,procon_corpus.jsonl#L256,df885506-b9bf-4f53-a855-968b4d4ee900
288,,Whole Clean Corpus,17.91196561816208,2.8854689598083496,105,procon_corpus.jsonl#L257,d2f8d7d3-aba3-4400-9194-2b419f696ec5
289,,Whole Clean Corpus,26.31936337511946,3.2703049182891846,133,procon_corpus.jsonl#L258,547a36ae-ff72-4ffe-aae8-d6f36dd27a65
290,,Whole Clean Corpus,19.71107984451436,2.9811809062957764,75,procon_corpus.jsonl#L259,0bbb350c-d261-457e-a6d8-94edc55e4399
291,,Whole Clean Corpus,30.012843143091406,3.401625394821167,109,procon_corpus.jsonl#L260,7a799f39-1745-4222-bb1c-b80244938db8
292,,Whole Clean Corpus,18.17777423103396,2.9001996517181396,79,procon_corpus.jsonl#L261,36ff37d9-ec61-4f09-b518-de2c918a7427
293,,Whole Clean Corpus,23.594938055685837,3.161032199859619,50,procon_corpus.jsonl#L262,c8e31482-519a-4f78-8b39-43365634a08c
294,,Whole Clean Corpus,30.87282439464647,3.4298763275146484,87,procon_corpus.jsonl#L263,b7f7680c-239f-44ce-896c-606def86158a
295,,Whole Clean Corpus,18.392438351154322,2.9119396209716797,59,procon_corpus.jsonl#L264,7e8a75d6-9be6-4841-bcec-1a098973a7f1
296,,Whole Clean Corpus,27.333071041797723,3.3080973625183105,70,procon_corpus.jsonl#L265,3d54e5a8-be4d-4fb1-8fa4-82388e3ce9dc
297,,Whole Clean Corpus,47.21936288108653,3.854804039001465,64,procon_corpus.jsonl#L266,651f26cb-a991-4515-8987-2549eb4bb03d
298,,Whole Clean Corpus,35.368704295867424,3.5658273696899414,107,procon_corpus.jsonl#L267,273c165d-96e7-4d35-a367-23b1b0a6e2d2
299,,Whole Clean Corpus,60.073118265150526,4.09556245803833,60,procon_corpus.jsonl#L268,4a0681c1-4f66-4f83-8180-d53dc81823f9
300,,Whole Clean Corpus,55.05274476097437,4.008291721343994,65,procon_corpus.jsonl#L269,ab66c969-e053-43bd-836a-aca93a9d9721
301,,Whole Clean Corpus,20.529893781321086,3.0218820571899414,137,procon_corpus.jsonl#L270,5c7c36d4-f777-478a-a15b-0dae4715a821
302,,Whole Clean Corpus,21.37409266347979,3.0621795654296875,208,procon_corpus.jsonl#L271,4a26725f-8596-4521-8589-d45342d29e47
303,,Whole Clean Corpus,28.083291725128177,3.335174798965454,193,procon_corpus.jsonl#L271,35df9de4-5c5d-4cff-b968-bf8d7c880201
304,,Whole Clean Corpus,20.468098282105693,3.0188674926757812,149,procon_corpus.jsonl#L272,c85ae45b-6f2f-47d0-84d9-fdfbc9df248c
305,,Whole Clean Corpus,28.093598111180317,3.3355417251586914,215,procon_corpus.jsonl#L273,944af626-6d76-4ee0-b086-386817bafa47
306,,Whole Clean Corpus,32.6529969494794,3.4859366416931152,183,procon_corpus.jsonl#L273,3b46ba69-10ef-42d3-9982-6daf38802815
307,,Whole Clean Corpus,100.8639792537649,4.613772869110107,78,procon_corpus.jsonl#L273,8a1994c8-b21e-4465-80ec-ea5853d06570
308,,Whole Clean Corpus,30.589926265773787,3.420670747756958,189,procon_corpus.jsonl#L274,f2e82e84-1291-4e96-87af-96fe7308d8f7
309,,Whole Clean Corpus,99.09654810694069,4.596094608306885,69,procon_corpus.jsonl#L274,133bd45a-1a21-422c-873c-02ed937a227d
310,,Whole Clean Corpus,19.67862842798827,2.9795331954956055,202,procon_corpus.jsonl#L275,e2e9ad6b-1b71-410d-abf5-b948dc1810a6
311,,Whole Clean Corpus,30.476530681365457,3.416956901550293,197,procon_corpus.jsonl#L275,ad420ca7-4965-4f85-9296-6faa3f0f8361
312,,Whole Clean Corpus,23.6474257448775,3.1632542610168457,193,procon_corpus.jsonl#L276,0451cf7f-3319-4393-bb81-6fa3851fa60b
313,,Whole Clean Corpus,32.48720777825586,3.480846405029297,127,procon_corpus.jsonl#L276,b9a6024a-248b-4b4b-9349-bf9669723dc4
314,,Whole Clean Corpus,36.414832822120836,3.5949761867523193,123,procon_corpus.jsonl#L277,9dcbffe4-9ad6-4c84-9bb1-5905fc78bd85
315,,Whole Clean Corpus,37.80919720495117,3.6325523853302,190,procon_corpus.jsonl#L278,db917650-4da1-43f8-96f7-cf2b6a125134
316,,Whole Clean Corpus,78.32983269374355,4.360928535461426,67,procon_corpus.jsonl#L278,436bb54a-7080-4346-89a5-fe43b2f5377f
317,,Whole Clean Corpus,49.047811277576635,3.8927955627441406,220,procon_corpus.jsonl#L279,a6debe4a-4c21-4be5-a81e-8900f7b918f7
318,,Whole Clean Corpus,56.45005075603055,4.033356189727783,66,procon_corpus.jsonl#L279,46006620-c9b6-48ff-ab2f-40b9c5895398
319,,Whole Clean Corpus,15.151146855078501,2.718076229095459,212,procon_corpus.jsonl#L280,614ffeca-b0ec-493f-9b62-999728fa942c
320,,Whole Clean Corpus,38.88497982104242,3.6606080532073975,63,procon_corpus.jsonl#L280,1fa9e77d-91ff-436b-894d-5682757a2daf
321,,Whole Clean Corpus,40.990488173531666,3.7133400440216064,74,procon_corpus.jsonl#L280,35e5232e-32f0-435d-85ae-a1c1de859b0f
322,,Whole Clean Corpus,17.962501809765964,2.8882863521575928,215,procon_corpus.jsonl#L281,bf893e08-c2bb-44ea-a839-68084c87bd4b
323,,Whole Clean Corpus,33.473229574824245,3.5107460021972656,134,procon_corpus.jsonl#L281,1e35cac9-9cae-43ad-aa7c-c6ac54b0a267
324,,Whole Clean Corpus,27.419802424893962,3.311265468597412,182,procon_corpus.jsonl#L282,e0857e9b-862b-4581-9478-d26123bdf808
325,,Whole Clean Corpus,36.61078938731712,3.6003429889678955,192,procon_corpus.jsonl#L282,7f1b6496-6442-469a-b8ba-7da3e51905fd
326,,Whole Clean Corpus,59.707976317575934,4.089465618133545,58,procon_corpus.jsonl#L282,a58706f5-4de9-4f1e-a3b4-4eaed5314e0a
327,,Whole Clean Corpus,36.32970156219815,3.5926356315612793,216,procon_corpus.jsonl#L283,a5cf005c-0ada-4070-9a5b-edd9e2737190
328,,Whole Clean Corpus,59.25877960701014,4.081913948059082,79,procon_corpus.jsonl#L283,b7272a57-3e55-4646-a9e4-fd6248b534bf
329,,Whole Clean Corpus,19.90478907024277,2.9909603595733643,225,procon_corpus.jsonl#L284,8b368413-d8d9-45ab-a700-87ad082d6fc7
330,,Whole Clean Corpus,23.706156158017144,3.1657347679138184,174,procon_corpus.jsonl#L285,e11a0fd9-c000-4e9f-8f96-47e2b9a5498c
331,,Whole Clean Corpus,25.144080172440248,3.2246224880218506,206,procon_corpus.jsonl#L286,34102645-b966-4564-9b47-9e60ce624cfb
332,,Whole Clean Corpus,26.487554624994555,3.27667498588562,209,procon_corpus.jsonl#L286,34bd6aaf-f4e7-4baa-aa1d-6e7971d50103
333,,Whole Clean Corpus,28.903319537632733,3.3639564514160156,207,procon_corpus.jsonl#L287,e4d0ec70-efb3-40a1-8db7-0982f3722d2d
334,,Whole Clean Corpus,99.35393766125713,4.59868860244751,74,procon_corpus.jsonl#L287,ff710c3e-8a04-4e90-9ff6-e2df0f8878ba
335,,Whole Clean Corpus,37.23673380891546,3.617295742034912,206,procon_corpus.jsonl#L288,d7711992-19e0-4928-a87b-541710310bb0
336,,Whole Clean Corpus,49.29716071996517,3.8978664875030518,94,procon_corpus.jsonl#L288,fa866cb8-ac71-4c4b-9751-c0436e7c668b
337,,Whole Clean Corpus,38.51247217750034,3.650982141494751,89,procon_corpus.jsonl#L289,fbdf3b7f-8d62-4c8c-a548-55077ba7ff3d
338,,Whole Clean Corpus,20.90126542580043,3.0398097038269043,70,procon_corpus.jsonl#L290,33f755bc-8963-4ac4-828a-93ad99048db6
339,,Whole Clean Corpus,19.843403745223068,2.9878716468811035,101,procon_corpus.jsonl#L291,31949943-15bf-4fc0-a423-33c02aa85dcd
340,,Whole Clean Corpus,31.569564212039538,3.45219349861145,127,procon_corpus.jsonl#L292,93133f94-bf18-45d9-9acc-4d70ed586763
341,,Whole Clean Corpus,58.69795343764498,4.072404861450195,54,procon_corpus.jsonl#L293,21883d17-06c0-4c4d-929c-f9b23438a002
342,,Whole Clean Corpus,25.469061166528725,3.237464427947998,104,procon_corpus.jsonl#L294,77c22d73-71b9-4e3c-8652-c1d61a6f55c9
343,,Whole Clean Corpus,44.620502680063105,3.7981934547424316,118,procon_corpus.jsonl#L295,c5a18810-667f-43f7-8a94-8749041599e3
344,,Whole Clean Corpus,24.897738916913813,3.2147769927978516,196,procon_corpus.jsonl#L296,208fb41b-eacd-4455-b714-2cd70dbab98f
345,,Whole Clean Corpus,75.81648391197783,4.328315734863281,57,procon_corpus.jsonl#L296,cfa858f8-c50e-4ed8-b8de-f2cdcbe93531
346,,Whole Clean Corpus,22.64645264206776,3.1200032234191895,67,procon_corpus.jsonl#L297,65f80d39-88f6-4e89-ad06-c5c3c679e1d9
347,,Whole Clean Corpus,18.667615617501333,2.926790237426758,82,procon_corpus.jsonl#L298,343b10cd-7198-4466-87e0-43904221d762
348,,Whole Clean Corpus,40.759261355633406,3.7076830863952637,31,procon_corpus.jsonl#L299,8de14bc0-6121-4043-a1a7-cab3c97cb62e
349,,Whole Clean Corpus,77.241302353242,4.3469343185424805,29,procon_corpus.jsonl#L300,31253b8f-51ff-4163-8b29-618e3725a03f
350,,Whole Clean Corpus,20.408542042912817,3.015953540802002,85,procon_corpus.jsonl#L301,d6ec07b8-4057-43ca-ab34-c19cdfd6e23c
351,,Whole Clean Corpus,20.98433640061757,3.043776273727417,109,procon_corpus.jsonl#L302,14d9b29f-e1ad-4e09-8caf-8da0ffb30b2c
352,,Whole Clean Corpus,33.33527399816006,3.5066161155700684,103,procon_corpus.jsonl#L303,70dcbb2d-5549-4b6d-9474-fcf95e798b34
353,,Whole Clean Corpus,54.5481217822425,3.9990832805633545,38,procon_corpus.jsonl#L304,63e38d89-f7e5-432a-8bc0-45673b2fbb0c
354,,Whole Clean Corpus,19.116762664041826,2.9505655765533447,107,procon_corpus.jsonl#L305,8da2acc8-68b7-49c8-97ca-55d7986d3afe
355,,Whole Clean Corpus,40.72549639704467,3.7068543434143066,40,procon_corpus.jsonl#L306,4af35feb-8b11-4185-a211-0a1697f19c75
356,,Whole Clean Corpus,16.363815995624805,2.795072555541992,59,procon_corpus.jsonl#L307,2808bc84-0d94-4dee-81c7-4f87dc4497f1
357,,Whole Clean Corpus,28.968009558540988,3.366192102432251,37,procon_corpus.jsonl#L308,6e88ce29-9605-44b9-a029-f8d1d9610aed
358,,Whole Clean Corpus,25.200548708637783,3.226865768432617,66,procon_corpus.jsonl#L309,405cae21-bb43-44dd-80f8-fa22be8c9508
